"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","NK","Platelet"
"total RNA-seq from sample MUC23399_S217",0.0944072886490796,0.304858687563151,0.0774914930717596,0.0367213267919319,0.250824833024843,0.168767469785387,0.0669289011138477
"total RNA-seq from sample MUC23400_S218",0.100273564655781,0.159632882916331,0.096930988552808,0.0643743188972572,0.351408828613319,0.149504891834055,0.0778745245304486
"total RNA-seq from sample MUC23406_S224",0,0.409058495540087,0.149719942939115,0,0.306377632524378,0.081252174398434,0.0535917545979863
"total RNA-seq from sample MUC23407_S225",0.102604150851779,0.152150962826934,0.117393526862972,0.0761347071629315,0.249181076272486,0.197090451551137,0.10544512447176
"total RNA-seq from sample MUC23408_S226",0.100439549075192,0.186224684059196,0.0770050147732776,0.0220039205848215,0.396860968592445,0.158249204691625,0.0592166582234417
"total RNA-seq from sample MUC23409_S227",0.162074704716243,0.332323464038695,0.0121200442377565,0,0.427102944812249,0.0663788421950566,0
"total RNA-seq from sample MUC23410_S228",0.0614909891496358,0.160311752129067,0.0767798397780598,0,0.468013516523186,0.125485172211287,0.107918730208765
"total RNA-seq from sample MUC23411_S229",0.0108740385980667,0.532584960985448,0.0850762467360584,0,0.294059494262737,0.0774052594176897,0
"total RNA-seq from sample MUC23412_S230",0.059874946715276,0.0900725672407279,0,0,0.423875931181647,0.273473163374516,0.152703391487833
"total RNA-seq from sample MUC23413_S231",0.0330704335627973,0.282935124076474,0.0104673993914071,0,0.552438273938071,0.12108876903125,0
"total RNA-seq from sample MUC23414_S232",0.0737286662509416,0.154858959490408,0.13285746789351,0,0.518538676553038,0.120016229812103,0
"total RNA-seq from sample MUC23415_S233",0.111395488900018,0.20126997282622,0.1237947351308,0,0.226728475322764,0.336811327820198,1.77870520302328e-16
"total RNA-seq from sample MUC23417_S235",0,0,0,0,0.903198494897451,0.0968015051025483,4.39186053916019e-16
"total RNA-seq from sample MUC23419_S237",0.113298137295645,0.253049606882706,0.0825017208260514,0,0.324511251082669,0.142493815537049,0.0841454683758794
"total RNA-seq from sample MUC23420_S238",0.123899343536187,0.218598491067522,0.0167869018224673,0,0.543867433264418,0.0531273317948618,0.0437204985145438
"total RNA-seq from sample MUC23421_S239",0,0.23341520013485,0,0,0.76658479986515,0,0
"total RNA-seq from sample MUC23422_S240",0,0,0,0,1,0,0
"total RNA-seq from sample MUC23423_S241",0,0.228522658029596,0,0,0.771477341970404,0,0
"total RNA-seq from sample MUC23425_S243",0,0.553095193555467,0,0,0.446904806444533,0,0
"total RNA-seq from sample MUC23426_S244",0.126892901722139,0.15515315002215,0.151358747168823,0,0.286277685227967,0.154747849498093,0.125569666360829
"total RNA-seq from sample MUC23429_S247",0.0750657394228848,0.18121970026237,0.0899187299597926,0.0357857862915684,0.421610203803219,0.133241257533059,0.0631585827271055
"total RNA-seq from sample MUC23430_S248",0.102061177413383,0.1869639042967,0.142136563793502,0.0722875877172017,0.240749631971019,0.176688047972037,0.0791130868361577
"total RNA-seq from sample MUC23431_S249",0.134664011283002,0.169306512914504,0.13566543437562,0.0563414583766181,0.17375933273781,0.219296541088003,0.110966709224443
"total RNA-seq from sample MUC23432_S250",0.127011800466229,0.306263759110332,0.0965202322136876,5.34090153675995e-16,0.277372540705484,0.156085921763265,0.0367457457410029
"total RNA-seq from sample MUC23433_S251",0.12191708785696,0.203776814215443,0.123641644788333,0.0567487091517027,0.210224854890913,0.138831994912581,0.144858894184068
"total RNA-seq from sample MUC23434_S252",0.116270224597039,0.341326509942926,0.0955074392215239,0.0104493509711142,0.232987757590984,0.12434451457694,0.0791142030994725
"total RNA-seq from sample MUC23435_S253",0.0891033058941586,0.171721211788944,0.0928542654406952,0.0573683359652239,0.306742185768682,0.180146653515994,0.102064041626302
"total RNA-seq from sample MUC23443_S261",0,0,0,0,0.975945708125326,0,0.0240542918746738
"total RNA-seq from sample MUC23445_S263",0.118377423154906,0.211609088258375,0.0899838187912143,0.0540745882414983,0.242070970293443,0.157247654566425,0.126636456694138
"total RNA-seq from sample MUC23448_S266",0.0665590174604654,0.258347458576625,0.0605718958575604,0,0.491451234787983,0.101993021557599,0.0210773717597679
"total RNA-seq from sample MUC23449_S267",8.31846319360277e-18,0.137937976255541,0,0,0.383927711033206,0.0774854947300016,0.400648817981251
"total RNA-seq from sample MUC23451_S269",0.0964709672314779,0.218705793361108,0.0968806223573879,0.0246478062995582,0.387312830324202,0.119485421464245,0.0564965589620206
"total RNA-seq from sample MUC23452_S270",0.0401320241836383,0.134030835088491,0.0123660194056778,0,0.60564459417132,0.108876822112241,0.0989497050386325
"total RNA-seq from sample MUC23455_S273",0.0439629449665851,0.388308793214881,0.0245707418655583,0,0.401900516831297,0.138915042599002,0.00234196052267608
"total RNA-seq from sample MUC23456_S274",0.0841186089945453,0.146249801971132,0.116524070731151,0.0805514093317661,0.334689442589747,0.162040607226362,0.0758260591552968
"total RNA-seq from sample MUC23457_S275",0.0629763940386424,0.158926774355842,0.10147604297225,0.0184214868498309,0.38723074451891,0.228594434306733,0.0423741229577919
"total RNA-seq from sample MUC23458_S276",0.108223128542863,0.204321161720206,0.126664000967239,0.0525451714815412,0.281338944409826,0.147619424598396,0.079288168279928
"total RNA-seq from sample MUC23460_S278",0,0.105313546373162,0,0,0.817962766514247,0.0767236871125913,0
"total RNA-seq from sample MUC23461_S279",0.0881782591546375,0.275116378753419,0.102865602569602,0.0248368009021587,0.203099470541106,0.202684883410833,0.103218604668244
"total RNA-seq from sample MUC23462_S280",0.106665784847187,0.205114115492488,0.129571415960989,0.0419405537489937,0.185045702511895,0.200381054383651,0.131281373054797
"total RNA-seq from sample MUC23464_S282",0.101432460538242,0.187741949771118,0.0970777609676885,0.0684279892217681,0.293081684055912,0.144701573196986,0.107536582248286
"total RNA-seq from sample MUC23465_S283",0.118142751080987,0.176349139498823,0.125623471093878,0.0717151949824827,0.23929811575279,0.158700719259678,0.110170608331362
"total RNA-seq from sample MUC23468_S286",0.138452272366256,0.395245836438056,0.0642767147924398,0,0.251395317741083,0.0780790419500458,0.0725508167121199
"total RNA-seq from sample MUC23470_S288",0.124414279005722,0.18603682079798,0.120217324126311,0.0756248813523248,0.178135980425932,0.191367081017332,0.124203633274398
"total RNA-seq from sample MUC23471_S289",0.127390842803135,0.259259006374131,0.136365741162262,0.0589002441014256,0.173032730009998,0.13061604461477,0.114435390934278
"total RNA-seq from sample MUC23472_S290",0,0,0,0,1,0,0
"total RNA-seq from sample MUC23476_S294",0,0.123762068950797,0,0,0.795128751413342,0.0811091796358608,0
"total RNA-seq from sample MUC23477_S295",0.10499455974412,0.207942321136126,0.144776949502154,0.0908091808477757,0.173462294605638,0.165463768402344,0.112550925761842
"total RNA-seq from sample MUC23478_S296",0,0.0714854644434383,0,0,0.480262427878688,0,0.448252107677873
"total RNA-seq from sample MUC23479_S297",0.0837932065082992,0.253098655610527,0.125335821150269,0.0484697287739302,0.208645241373612,0.165904366896783,0.11475297968658
"total RNA-seq from sample MUC23480_S298",0.121167566881107,0.32075542333105,0.136667297129872,0,0.182682208290579,0.163470631734037,0.075256872633356
"total RNA-seq from sample MUC23481_S299",0.098371361187306,0.182814496525753,0.0976294734073483,0.0506574347146602,0.291320601757194,0.166655472728453,0.112551159679285
"total RNA-seq from sample MUC23482_S300",0,0,0.0807783623800872,0,0.523338201094058,0.38114366903703,0.0147397674888245
"total RNA-seq from sample MUC23484_S302",0,0,0,0,0.798743359494197,0,0.201256640505803
"total RNA-seq from sample MUC23485_S303",0.0288059471667905,0.192803282605387,0.220209372323509,8.63549060649621e-17,0.299896713737047,0.258284684167266,0
"total RNA-seq from sample MUC23486_S304",0,0,0,0,0.678759629661752,0.0625220013553247,0.258718368982923
"total RNA-seq from sample MUC23487_S305",0.180430753119773,0.159106234125479,0.13650615432611,0,0.254144031281332,0.220017198936207,0.0497956282110978
"total RNA-seq from sample MUC23489_S307",0,0,0,0,0.463101659261028,0.14771103033223,0.389187310406742
"total RNA-seq from sample MUC23490_S308",0,0,0,0,0.864730241233015,0.135269758766985,5.67352216067595e-16
"total RNA-seq from sample MUC23492_S310",0.131971565306119,0.206047733216551,0.11943942749382,0.0758804325837795,0.201870790563709,0.161402902455983,0.10338714838004
"total RNA-seq from sample MUC23494_S312",0.12716838014451,0.168552798002231,0.138312603867776,2.00519974908953e-16,0.20852708246577,0.357439135519713,1.95585647617977e-16
"total RNA-seq from sample MUC23495_S313",0.0345040076970085,0.15204164992434,0.101522018269767,3.91634731616107e-16,0.380142581144258,0.201338587772136,0.130451155192489
"total RNA-seq from sample MUC23496_S314",0.112421732680703,0.154984504633026,0.129064612372164,0.0932463001754597,0.206115170186769,0.166228762858646,0.137938917093231
"total RNA-seq from sample MUC23497_S315",0.108533103955462,0.22555516466283,0.117202456910546,0.0748089133566228,0.189063777171891,0.167335597060872,0.117500986881776
"total RNA-seq from sample MUC23498_S316",0,8.11617607346842e-16,0,0,0.970161489212847,0.0298385107871507,1.08215680979579e-15
"total RNA-seq from sample MUC23499_S317",0.0973037063272522,0.187110829322194,0.125867936235756,0.0780241555206878,0.222648636062953,0.197779478661198,0.09126525786996
"total RNA-seq from sample MUC23500_S318",0,0,0,0,0.746739550505156,0.253260449494844,0
"total RNA-seq from sample MUC23501_S319",0.140965623734155,0.20399409349819,0.172963171659725,0.0295322717066426,0.202599527653325,0.177722439255867,0.0722228724920951
"total RNA-seq from sample MUC23502_S320",0.113054008512031,0.138860226782001,0.18113494298936,0,0.166518671444181,0.257823456368469,0.142608693903957
"total RNA-seq from sample MUC23503_S321",0.117690140910952,0.218274458029394,0.106546487056788,0.0429725755878791,0.259283684616475,0.166579457415117,0.0886531963833942
"total RNA-seq from sample MUC23506_S324",0.0460052525216353,0.0737900092981464,0.0998982507838495,0,0.600167564135616,0.180138923260753,0
"total RNA-seq from sample MUC23507_S325",0,0.157218794474941,0,0,0.84278120552506,0,0
"total RNA-seq from sample MUC23508_S326",0,0.0084161627288073,0.0582962841585141,0,0.444335975191874,0.208197353953601,0.280754223967204
"total RNA-seq from sample MUC23509_S327",0.163248304761531,0.227338567312535,0.119024941844505,0,0.295961604822836,0.135084855980601,0.0593417252779927
"total RNA-seq from sample MUC23510_S328",0,0.0720345926439551,0,0,0.77798580090328,0.149979606452765,0
"total RNA-seq from sample MUC23512_S330",0.115762340451088,0.177408819243468,0.125535078716864,0.0898352251751794,0.199914978242616,0.186306915698967,0.105236642471818
"total RNA-seq from sample MUC23513_S331",0.146075027952749,0.118786270092984,0.112378987587151,0,0.293777617734255,0.223733451809344,0.105248644823518
"total RNA-seq from sample MUC23515_S333",0,0,0,0,0.941659302096552,0.0583406979034478,0
"total RNA-seq from sample MUC23517_S335",0.161837300146142,0.145637974793894,0.123969054835143,1.36434537247799e-16,0.216879805763476,0.321143794503171,0.0305320699581751
"total RNA-seq from sample MUC23521_S339",0.168831470636712,0.119537165880148,0.108267781899591,0,0.358862886154456,0.186949731838339,0.0575509635907533
"total RNA-seq from sample MUC23522_S340",0.125998018083713,0.223660735476927,0.139064832540834,0.0513291136931017,0.198545487888059,0.172271592931254,0.0891302193861112
"total RNA-seq from sample MUC23524_S342",0,0.029657170504401,0.0217940339376545,0,0.837475272966115,0.111073522591829,0
"total RNA-seq from sample MUC23527_S345",0.16963826063296,0.160867529600511,0.162642528250243,0,0.256524651994359,0.250190134976014,0.000136894545912127
"total RNA-seq from sample MUC23528_S346",0.150939448454219,0.143386978512864,0.212578331432598,0.019946410771545,0.160626306321237,0.212998192586356,0.0995243319211818
"total RNA-seq from sample MUC23530_S348",0.0987584617634009,0.166745541220264,0.140070540061796,0.0243055404545665,0.174933649693242,0.324182226931882,0.07100403987485
"total RNA-seq from sample MUC23531_S349",0.145326655039115,0.164484660216936,0.107676830315596,0,0.341678848739161,0.222850350205044,0.017982655484148
"total RNA-seq from sample MUC23532_S350",0.115967622981544,0.141112755061324,0.125631150211419,0.089135879211689,0.241725912208719,0.181871092883224,0.104555587442081
"total RNA-seq from sample MUC23533_S351",0.13482976424088,0.197918417928549,0.122989889770317,0.0884791762053638,0.183369493390506,0.169336764721478,0.103076493742907
"total RNA-seq from sample MUC23536_S354",0.0739028880941697,0.191853289880416,0.169131507676222,2.2491649055668e-16,0.229276063001796,0.192768265153401,0.143067986193995
"total RNA-seq from sample MUC23537_S355",0.123873209148247,0.178731976645335,0.0770496280593548,0.0141074751317556,0.335103271075431,0.16334176482729,0.107792675112586
"total RNA-seq from sample MUC23538_S356",0.121837400972019,0.216873435314214,0.113601101503977,0.0823610952270227,0.170690671251148,0.170197842035135,0.124438453696485
"total RNA-seq from sample MUC23542_S360",0,0,0,0,0.809745802221677,0.190254197778323,0
"total RNA-seq from sample MUC23543_S361",0.113664270311205,0.152701936133038,0.183702123067499,1.10851204006216e-16,0.211493433427959,0.197948547059839,0.14048969000046
"total RNA-seq from sample MUC23544_S362",0.107218706071776,0.167852385207785,0.151390138705095,0.0194313682765181,0.166565865503644,0.265583389330885,0.121958146904298
"total RNA-seq from sample MUC23545_S363",0.132591168155905,0.138699236197852,0.12995172312477,0,0.28727926195073,0.305186096199527,0.00629251437121696
"total RNA-seq from sample MUC23546_S364",0.12189232212302,0.158423207267408,0.168306876392858,0,0.314335697602762,0.230885701782683,0.00615619483126909
"total RNA-seq from sample MUC23547_S365",0.104840299000399,0.157765484720077,0.152309233109202,1.24955364227583e-16,0.25329805466843,0.205732809065568,0.126054119436324
"total RNA-seq from sample MUC23550_S368",0.141434313039555,0.154884147484291,0.112337194110618,1.47594571704015e-16,0.265213536106178,0.318688413634406,0.00744239562495176
"total RNA-seq from sample MUC23551_S369",0.12081167074955,0.142825049481404,0.140598430480614,0.0696898573824206,0.192870948793034,0.21518850624262,0.118015536870356
"total RNA-seq from sample MUC23556_S374",0.12027336396849,0.149461393309239,0.113516035462616,0.0869435109032676,0.19970757864811,0.202952255383458,0.12714586232482
"total RNA-seq from sample MUC23557_S375",0.0601129237833626,0.162886867167197,0.0839431288109342,6.01891351519121e-16,0.21409642036189,0.349069248551974,0.129891411324641
"total RNA-seq from sample MUC23558_S376",0.107042675844448,0.208383858335084,0.121414124233668,0.0392680841239891,0.220630870268875,0.200802163417007,0.102458223776928
"total RNA-seq from sample MUC23559_S377",0,0.15709737030846,0,0,0.842902629691539,0,5.31329556278729e-16
"total RNA-seq from sample MUC23561_S379",0.0113800817160588,0.0699749320407243,0.124398703715707,0,0.485230653349333,0.309015629178177,0
"total RNA-seq from sample MUC23564_S382",0.101677661916555,0.149343802384435,0.135947225335601,9.04636370636061e-19,0.243294204500462,0.218120642338858,0.15161646352409
"probe_mean_signal",0.113835438004885,0.180893413368393,0.117060199446922,0.0707639381850702,0.223028470745408,0.178610628353611,0.115807911895711
