"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"S7178",0,0,0,0.383347830009268,0.142138656703171,0.0487029580037863,0,0.425810555283775
"S7236",0.333677678753872,0.0715428329461238,0,0,0.524515212146786,0,0,0.070264276153218
"S7243",0.123055971986542,0.584687267333268,0,0,0,0,0,0.29225676068019
"S7275",0.580624134831119,0.152711990698581,0,0,0,0.2666638744703,0,0
"S7366",0,0,0,0,0.391479328299688,0.0538613540556829,0,0.554659317644629
"S7372",0,0,0,0.0652361766952865,0.379456364759653,0.55530745854506,0,0
"S7411",0,0,0,0,0.923417213104709,0.0765827868952914,0,0
"S7462",0.227235175095902,0,0.267037240297124,0.277395229787485,0,0,0.228332354819489,0
"S7463",0,0,0,0.538350604998799,0.218562505632971,0.24308688936823,0,0
"S7536",0.247468497096524,0.139533598704637,0.360509867058747,0,0,0,0.115039914510128,0.137448122629965
"S7620",0.186896831357102,0.486817854119543,0.0259124583242968,0,0,0,0.300372856199058,0
"S7733",0,0,0,0,0.32709020034143,0.658987594550347,0.0139222051082225,0
"S8158",0.146118884643038,0,0.146008876961392,0,0,0.109259397033535,0.53223201428007,0.0663808270819648
"S8178",0,0,0,1,0,0,0,0
"S8293",0.317491188341165,0.449014523961602,0,0.0570797725488006,0,0,0,0.176414515148433
"S8383",0,0,0.108647635689476,0.474139770669539,0,0,0.00491525963486771,0.412297334006118
"S8502",0,0.115156890071361,0.0516915765821218,0,0.290572358807784,0.542579174538733,0,0
"S8593",0,0,0,0,0.348532002609471,0.323367653460744,0,0.328100343929785
"S8622",0.30177864637889,0,0,0.279372801732323,0.0292458913741861,0.300814673501152,0.0887879870134488,0
"S8777",0,0.316921929419165,0.0287718016729437,0,0.360001619733967,0.294304649173924,0,0
"S8798",0.0343051217880709,0.965694878211929,0,0,0,0,0,0
"S8985",0,0,0,0,0.0856431144771055,0.503586211875988,0,0.410770673646906
"S9048",0,0.734910464764934,0,0.0297884353553312,0.235301099879735,0,0,0
"S9050",0,0,0,0,0.701215768720275,0,0,0.298784231279725
"S9065",0.13323900846252,0.0421539544504711,0.399684778400547,0,0,0,0.424922258686462,0
"S9083",0.105250893516236,0.189337677297448,0,0.705411429186316,0,0,0,0
"S9116",0,0.0856322031751445,0.145443501197601,0,0,0,0.646989824111483,0.121934471515771
"S9157",0.0345353582116179,0,0.0770146053660972,0.43349985658058,0,0,0,0.454950179841705
