"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"Z709",0.014011923991377,0.0699847702672373,0.0501431745619634,0,0.3277575907951,0.395148058185676,0.100652357616103,0.0423021245825427
"Z712",0,0,0,0,0.255978391445277,0.744021608554723,0,0
"Z713",0,0.00211424517625279,0,0,0.329728595607237,0.668157159216509,0,9.74888914676505e-16
"Z723",0,0,0,0,0.435742050223406,0.564257949776594,0,0
"Z725",0.00521928192044755,0.0415495467135006,0.0317992931029717,0.000696665073329434,0.327417514937847,0.528732005635104,0.0497121596780923,0.0148735329387078
"Z737",0,1.41325946310754e-16,0,0,0.446910714808317,0.553089285191683,0,2.82651892621508e-16
"Z741",0.0119438543916407,0.0728246281734625,0.0183483273156515,0,0.269067308579775,0.519458948305201,0.0613005015051897,0.0470564317290799
"Z748",0,0,0,0,0.255758662726773,0.668724793377706,0.0654045991790422,0.010111944716479
"Z753",0.0103541760262855,0.0824052735530604,0.0318138695712727,0,0.276869980716816,0.48267157414437,0.0969511011602412,0.0189340248279544
"Z755",0,0,0,0,0.302898310846802,0.697101689153198,0,0
"Z756",0.00683697655473362,0.0734821947033631,0.0356814716828973,0.000415013435088832,0.243116126234556,0.52748373986881,0.0767445767911994,0.0362399007293522
"Z758",0,0,0,0,0.365588259837351,0.607694827339145,0.0211739214217407,0.00554299140176358
"Z761",0,0,0,0,0.300581216835568,0.699418783164432,0,0
"Z774",0,0.0346220670242494,0.0253014355820528,0,0.319179206350978,0.564775960046064,0.0339425114917349,0.0221788195049211
"Z778",0,0,0,0,0.316561495263468,0.601238004780151,0.0249896503745269,0.0572108495818542
"Z779",0.00735014028673889,0.0745982659619172,0.00900795165264575,0,0.310579459473393,0.488185998713477,0.033265182126033,0.0770130017857953
"Z781",0,0.0727548792053675,0,0,0.275753844882338,0.566594858880528,0.0693175406506158,0.0155788763811507
"YZ1002",0,0.019802337605484,0.00986800877621317,0,0.327976202188243,0.571940882952394,0.059886894429426,0.0105256740482402
"YZ1005",0,0.0397684678898421,0.0143493519943491,0,0.192179838450454,0.703721779397111,0.0499805622682441,0
"YZ1045",0,0.0220574509234443,0,0,0.214708176193898,0.749633761095937,0.0115056975539472,0.0020949142327735
"YZ1077",0,0.00134297923054928,0,0,0.241415888182283,0.723834396285001,0.0334067363021662,0
"YZ1083",0.0255071620826241,0.0471138373637189,0,0,0.142495285603509,0.762034266449033,0.022849448501115,0
"YZ1092",0,0.0138296720625825,0,0,0.262852847877569,0.680996358968324,0.0423211210915242,0
"YZ161",0,0.0156627854931005,0,0,0.225380877450402,0.729883890336664,0.0290724467198341,0
"YZ164",0,0,0,0,0.211872303060722,0.676831666178922,0.111296030760356,0
"YZ166",0,0,0,0,0.215332639976459,0.652310230424236,0.132357129599305,0
"YZ178",0,0,0,0,0.227569294248928,0.772430705751072,0,0
"YZ188",0,0,0,0,0.327239887175434,0.672760112824566,0,0
"YZ268",0,0.00479384278793146,0.00157089693954637,0,0.308073610374026,0.642329976088191,0.0432316738103047,0
"YZ312",0,2.04437952205266e-16,0,0,0.279957259772036,0.641613968028188,0.0565661254241909,0.021862646775585
"YZ353",0,0.0964503448944948,0,0,0.389540354739989,0.439683198714341,0.0743261016511761,0
"YZ359",0,0.0541038047202157,0,0,0.206265915431782,0.679697017802615,0.0518286352198285,0.00810462682555901
"YZ362",0,0.0342576647657339,0,0,0.265687255097602,0.696649497104945,0,0.00340558303171954
"YZ369",0,0.0075536691887761,0,0,0.206176773675911,0.786269557135313,0,0
"YZ376",0,0,0,0,0.299119324287613,0.68616303379373,0.0147176419186579,0
"YZ391",0,0.0555804683131333,0,0,0.342580704457757,0.60183882722911,0,0
"YZ403",0,0.00278754246491252,0,0,0.254814484952761,0.692070236065584,0.0503277365167431,0
"YZ406",1.21900579682685e-16,0.0479548225089307,0,0,0.268621056164481,0.62126528365068,0.0269785567743221,0.0351802809015855
"YZ407",0,0,0,0,0.346947602507457,0.653052397492543,0,0
"YZ408",0,0,0,0,0.330015202319864,0.669984797680136,0,0
"YZ419",0,0.0900532512806886,0,0,0.412623356900517,0.457181965696213,0.040141426122581,0
"YZ420",0,0.139742751449716,0.0343331901818845,0,0.355556857884085,0.385166294589452,0.0756158213449648,0.00958508454989834
"YZ425",0,0,0,0,0.441828545319864,0.558171454680136,0,0
"YZ427",0,3.31878627952869e-16,0,0,0.32448295926618,0.675517040733819,0,0
"YZ431",0,0.0196928873216179,0,0,0.335826447728368,0.601345266204239,0.043135398745775,0
"YZ432",0,0.023244294453666,0,0,0.321304632966357,0.644405856501185,0.0026271912881712,0.00841802479062095
"YZ435",0,0.0194492121237873,0,0,0.289837158975136,0.653881799126437,0.0368318297746399,0
"YZ449",0,0,0,0,0.366219067839291,0.633780932160709,0,0
"YZ450",0,0.0868610530705801,0,0,0.426303738033107,0.486835208896313,0,0
"YZ452",0,0.0339689016545072,0,0,0.201316385431813,0.698494173396643,0.0634277786002419,0.00279276091679544
"YZ454",0,0.0389736188238028,0,0,0.33807906738847,0.610527097054813,0.0124202167329142,0
